Filename,Param_1,Param_2,Param_3,Param_4,Param_5,Param_6,Param_7,Param_8,Tool,Polar Runtime,Average Time per Iteration,# Iterations,Time_Seconds
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,1.8888888889,Spacer,,,,330.9391
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,1.8888888889,Golem,,,,334.5872
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,1.8888888889,GSpacer,,,,330.9704
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.1111111111,Phaserr,,,,329.9646
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.1111111111,Spacer,,,,331.354
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.1111111111,Golem,,,,334.9746
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.1111111111,GSpacer,,,,331.2514
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.3333333333,Phaserr,1.786921735,1.0568903564962404,266.0,313.0444
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.3333333333,Spacer,,,,330.9535
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.3333333333,Golem,,,,331.6538
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.3333333333,GSpacer,,,,334.4258
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.5555555556,Phaserr,1.834732207,1.0153489328664123,262.0,294.4511
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.5555555556,Spacer,,,,331.2242
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.5555555556,Golem,,,,335.118
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.5555555556,GSpacer,,,,330.891
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.7777777778,Phaserr,1.802843871,0.9840093905155038,258.0,282.1907
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.7777777778,Spacer,,,,331.4612
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.7777777778,Golem,,,,332.0964
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,2.7777777778,GSpacer,,,,335.2099
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,3.0,Phaserr,1.830026775,0.9319721202086614,254.0,262.5709
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,3.0,Spacer,,,,334.7684
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,3.0,Golem,,,,332.1381
p_0.00_1000.00_5000.00_5000.00_2.0000_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.0,1000.0,1.0,3.0,GSpacer,,,,331.6046
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.0,Phaserr,,,,330.4927
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.0,Spacer,,,,334.4449
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.0,Golem,,,,332.1771
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.0,GSpacer,,,,332.2016
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.2222222222,Phaserr,,,,335.0831
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.2222222222,Spacer,,,,331.1965
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.2222222222,Golem,,,,332.0942
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.2222222222,GSpacer,,,,335.3409
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.4444444444,Phaserr,,,,330.6016
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.4444444444,Spacer,,,,331.1927
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.4444444444,Golem,,,,332.1471
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.4444444444,GSpacer,,,,335.5221
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.6666666667,Phaserr,,,,330.995
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.6666666667,Spacer,,,,331.8249
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.6666666667,Golem,,,,335.9351
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.6666666667,GSpacer,,,,332.2591
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.8888888889,Phaserr,,,,331.6659
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.8888888889,Spacer,,,,335.1361
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.8888888889,Golem,,,,332.14
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,1.8888888889,GSpacer,,,,332.3517
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.1111111111,Phaserr,,,,334.1176
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.1111111111,Spacer,,,,332.3335
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.1111111111,Golem,,,,332.3454
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.1111111111,GSpacer,,,,332.382
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.3333333333,Phaserr,,,,335.1856
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.3333333333,Spacer,,,,332.1161
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.3333333333,Golem,,,,332.3512
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.3333333333,GSpacer,,,,335.3017
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.5555555556,Phaserr,,,,330.6219
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.5555555556,Spacer,,,,332.3465
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.5555555556,Golem,,,,335.9402
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.5555555556,GSpacer,,,,332.3716
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.7777777778,Phaserr,,,,330.9216
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.7777777778,Spacer,,,,332.3761
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.7777777778,Golem,,,,335.9271
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,2.7777777778,GSpacer,,,,332.3053
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,3.0,Phaserr,,,,331.185
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,3.0,Spacer,,,,335.9536
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,3.0,Golem,,,,332.2665
p_0.00_1000.00_5000.00_5000.00_2.1667_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.1667,1000.0,1.0,3.0,GSpacer,,,,332.379
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.0,Phaserr,,,,335.0548
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.0,Spacer,,,,332.3823
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.0,Golem,,,,332.3456
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.0,GSpacer,,,,335.97
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.2222222222,Phaserr,,,,331.52
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.2222222222,Spacer,,,,332.3761
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.2222222222,Golem,,,,332.3459
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.2222222222,GSpacer,,,,335.4744
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.4444444444,Phaserr,,,,332.2199
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.4444444444,Spacer,,,,332.3337
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.4444444444,Golem,,,,335.9137
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.4444444444,GSpacer,,,,332.3798
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.6666666667,Phaserr,,,,331.8243
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.6666666667,Spacer,,,,335.9268
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.6666666667,Golem,,,,332.3023
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.6666666667,GSpacer,,,,332.3659
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.8888888889,Phaserr,,,,335.5094
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.8888888889,Spacer,,,,332.3566
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.8888888889,Golem,,,,332.349
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,1.8888888889,GSpacer,,,,332.3708
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.1111111111,Phaserr,,,,335.3692
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.1111111111,Spacer,,,,332.3707
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.1111111111,Golem,,,,332.2893
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.1111111111,GSpacer,,,,335.7057
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.3333333333,Phaserr,,,,332.3511
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.3333333333,Spacer,,,,332.3854
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.3333333333,Golem,,,,335.855
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.3333333333,GSpacer,,,,332.2374
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.5555555556,Phaserr,,,,332.3468
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.5555555556,Spacer,,,,332.357
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.5555555556,Golem,,,,315.5776
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.5555555556,GSpacer,,,,310.5866
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.7777777778,Phaserr,,,,308.7686
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.7777777778,Spacer,,,,301.996
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.7777777778,Golem,,,,300.1035
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,2.7777777778,GSpacer,,,,300.063
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,3.0,Phaserr,,,,300.1082
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,3.0,Spacer,,,,300.0911
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,3.0,Golem,,,,300.1034
p_0.00_1000.00_5000.00_5000.00_2.3333_1000.00_1.00_3.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.3333,1000.0,1.0,3.0,GSpacer,,,,300.1003
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.0,Phaserr,2.110990391,0.9274524381626016,246.0,230.3906
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.0,Spacer,,,,300.0375
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.0,Golem,,,,300.0995
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.0000000000.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.0,GSpacer,,,,300.0679
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.2222222222,Phaserr,2.018648998,0.8418908049831935,238.0,202.5242
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.2222222222,Spacer,,,,300.1331
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.2222222222,Golem,,,,300.1005
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.2222222222.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.2222222222,GSpacer,,,,300.082
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.4444444444,Phaserr,1.918295718,0.780840989649351,231.0,182.4181
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.4444444444,Spacer,,,,300.1416
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.4444444444,Golem,,,,300.1024
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.4444444444.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.4444444444,GSpacer,,,,300.0539
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.6666666667,Phaserr,1.860986253,0.7363759784823011,226.0,168.3956
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.6666666667,Spacer,,,,300.137
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.6666666667,Golem,,,,300.1001
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.6666666667.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.6666666667,GSpacer,,,,300.1305
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.8888888889,Phaserr,1.919049222,0.699921659447964,221.0,156.7305
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.8888888889,Spacer,,,,300.1379
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.8888888889,Golem,,,,300.1001
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_1.8888888889.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,1.8888888889,GSpacer,,,,300.0409
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.1111111111,Phaserr,1.828021008,0.6710352618472222,216.0,146.9084
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.1111111111,Spacer,,,,300.0871
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.1111111111,Golem,,,,300.0095
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.1111111111.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.1111111111,GSpacer,,,,300.1333
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.3333333333,Phaserr,1.941355789,0.6327603526320753,212.0,136.6153
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.3333333333,Spacer,,,,301.7792
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.3333333333,Golem,,,,304.7761
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.3333333333.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.3333333333,GSpacer,,,,305.159
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.5555555556,Phaserr,1.927134023,0.6005533079904306,209.0,129.9051
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.5555555556,Spacer,,,,305.0479
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.5555555556,Golem,,,,305.2211
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.5555555556.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.5555555556,GSpacer,,,,306.1716
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.7777777778,Phaserr,1.827957941,0.5724580468495148,206.0,121.8582
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.7777777778,Spacer,,,,306.5972
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.7777777778,Golem,,,,305.8452
p_0.00_1000.00_5000.00_5000.00_2.5000_1000.00_1.00_2.7777777778.smt2,0.0,1000.0,5000.0,5000.0,2.5,1000.0,1.0,2.7777777778,GSpacer,,,,306.0982
